FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack,label
1556253649450,1556253649450,192.168.1.184,443,192.168.1.38,51918,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556542488239,1556542488239,192.168.1.1,53,192.168.1.169,52970,17,5,67,1,0,0,0,0,0,1,0,0,0,0,67,67,0,67,0,0,0,0,0,0,536000,0,1,0,0,0,0,0,0,0,0,53421,1,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556243227621,1556243227622,192.168.1.31,56741,192.168.1.1,53,17,5,67,1,67,1,0,0,0,1,0,0,0,0,67,67,67,67,67,67,0,0,0,0,268000,268000,2,0,0,0,0,0,0,0,0,29061,1,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556029746742,1556029746742,192.168.1.30,41875,192.168.1.180,3013,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556244665765,1556244665765,192.168.1.152,80,192.168.1.31,55596,6,7,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556286330823,1556286330903,192.168.1.180,50810,199.15.83.22,43,6,170,383,7,2509,7,27,27,27,80,54,54,63,63,1419,52,52,1419,31,4,0,0,0,0,37827,247802,11,1,0,1,1,65535,4148,0,0,0,0,0,0,0,27,8,12,0,25,8,11,0,Benign,Benign
1556228481946,1556228481946,192.168.1.184,443,192.168.1.30,35682,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556241472833,1556241472833,192.168.1.184,443,192.168.1.31,57522,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556345195370,1556345195481,192.168.1.36,37168,192.168.1.190,80,6,7,4086,9,2172,6,27,27,27,110,110,86,64,64,1500,52,52,1500,19,37,0,0,254,1,294486,156540,9,2,0,1,3,29200,28960,0,0,0,0,0,0,0,56,13,19,0,72,17,27,0,Benign,Benign
1556036284998,1556036284998,192.168.1.31,45062,192.168.1.180,254,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556059043216,1556059043216,192.168.1.133,5353,224.0.0.251,5353,17,8,140,1,0,0,0,0,0,1,0,0,0,0,140,140,0,140,0,1,0,0,0,0,1120000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556040492839,1556040492839,192.168.1.31,47884,192.168.1.49,212,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556227690828,1556227690828,192.168.1.184,443,192.168.1.31,47762,6,91,249,1,0,0,24,24,0,1,0,0,0,0,249,249,0,249,0,2,0,0,0,0,1992000,0,0,1,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556244787300,1556244787300,192.168.1.190,80,192.168.1.31,60952,6,7,60,1,52,1,18,18,16,1,0,0,0,0,60,52,52,60,0,0,0,0,0,0,480000,416000,2,0,0,0,0,28960,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556037460309,1556037460309,192.168.1.32,60822,192.168.1.186,65068,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556041416151,1556041416151,192.168.1.31,36906,192.168.1.49,2043,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556036217266,1556036217266,192.168.1.31,46084,192.168.1.190,5190,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556030069704,1556030069704,192.168.1.32,44000,192.168.1.169,1152,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556252615759,1556252615759,192.168.1.194,80,192.168.1.38,39172,6,7,60,1,52,1,18,18,16,1,0,0,0,0,60,52,52,60,0,0,0,0,0,0,480000,416000,2,0,0,0,0,5792,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556243407740,1556243407743,192.168.1.30,53744,192.168.1.1,53,17,5,67,1,67,1,0,0,0,2,0,0,0,0,67,67,67,67,33,33,0,0,0,0,178666,178666,2,0,0,0,0,0,0,0,0,36710,1,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556238927895,1556238927895,192.168.1.184,443,192.168.1.30,46814,6,91,89,1,0,0,25,25,0,1,0,0,0,0,89,89,0,89,0,0,0,0,0,0,712000,0,1,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556035990805,1556035990805,192.168.1.30,27641,192.168.1.180,53041,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556222149333,1556222149341,192.168.1.184,443,192.168.1.30,59118,6,91,52,1,52,1,17,17,16,7,0,0,0,0,52,52,52,52,7,7,0,0,0,0,52000,52000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556036185270,1556036185270,192.168.1.31,48932,192.168.1.190,9101,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556542694097,1556542694097,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556212125714,1556212125714,192.168.1.190,80,192.168.1.31,51356,6,7,52,1,0,0,17,17,0,1,0,0,0,0,52,52,0,52,0,0,0,0,0,0,416000,0,1,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556038336007,1556038336007,192.168.1.32,64939,192.168.1.193,13531,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556029969988,1556029969988,192.168.1.30,46056,192.168.1.195,5003,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556077400801,1556077400801,192.168.1.31,42116,192.168.1.195,2033,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556220637397,1556220637397,192.168.1.184,443,192.168.1.31,39248,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556036298024,1556036298031,192.168.1.31,48433,192.168.1.194,7019,6,0,44,1,40,1,22,2,20,7,0,0,0,0,44,40,40,44,5,6,0,0,0,0,44000,40000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556225516800,1556225516800,192.168.1.184,443,192.168.1.30,38068,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556029968492,1556029968492,192.168.1.30,40491,192.168.1.46,1083,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556028919375,1556028919375,192.168.1.30,55209,192.168.1.195,1123,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556030451322,1556030451322,192.168.1.30,65059,192.168.1.190,5001,6,243,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556233349444,1556233349444,192.168.1.184,443,192.168.1.31,57514,6,91,350,1,0,0,25,25,0,1,0,0,0,0,350,350,0,350,0,3,0,0,0,0,2800000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556235915851,1556235915851,192.168.1.194,80,192.168.1.31,36204,6,7,60,1,52,1,18,18,16,1,0,0,0,0,60,52,52,60,0,0,0,0,0,0,480000,416000,2,0,0,0,0,5792,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556548512126,1556548512261,192.168.1.169,57073,192.168.1.1,53,17,5,142,2,3621,51,0,0,0,135,135,17,91,127,71,71,71,71,26,1,0,0,0,0,8352,213000,951,0,0,0,0,0,0,0,0,28070,1,0,0,0,410,81,101,0,237,4,24,0,Benign,Benign
1556031028674,1556031028674,192.168.1.30,60561,192.168.1.190,1328,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556029466398,1556029466398,192.168.1.32,33005,192.168.1.250,32773,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556083301664,1556083301664,192.168.1.32,43281,192.168.1.195,9666,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556234007880,1556234007880,192.168.1.184,443,192.168.1.30,47222,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556036597143,1556036597143,192.168.1.31,38268,192.168.1.186,1066,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556542732289,1556542732289,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556542604705,1556542604705,192.168.1.1,53,192.168.1.169,64391,17,5,138,1,0,0,0,0,0,1,0,0,0,0,138,138,0,138,0,1,0,0,0,0,1104000,0,0,1,0,0,0,0,0,0,0,59337,1,739,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556082990101,1556082990103,192.168.1.32,23348,192.168.1.190,41235,6,0,48,1,40,1,22,2,20,1,0,0,0,0,48,40,40,48,40,48,0,0,0,0,192000,160000,2,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556254520092,1556254520093,192.168.1.184,443,192.168.1.38,42104,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556085139591,1556085139591,192.168.1.30,52095,192.168.1.49,9099,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556245887809,1556245887809,192.168.1.184,443,192.168.1.30,59754,6,91,393,1,0,0,24,24,0,1,0,0,0,0,393,393,0,393,0,3,0,0,0,0,3144000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556035815369,1556035815369,192.168.1.30,23408,192.168.1.46,61624,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556234970627,1556234970627,192.168.1.184,443,192.168.1.31,46582,6,91,89,1,0,0,25,25,0,1,0,0,0,0,89,89,0,89,0,0,0,0,0,0,712000,0,1,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556076557769,1556076557769,192.168.1.32,48437,192.168.1.195,1028,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556542620841,1556542620841,192.168.1.1,53,192.168.1.169,60899,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,40659,1,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556028913140,1556028913140,192.168.1.30,51034,192.168.1.193,19283,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556040880713,1556040880713,192.168.1.31,55878,192.168.1.49,5001,6,243,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556039828223,1556039828223,192.168.1.31,34315,192.168.1.49,20,6,175,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556029136030,1556029137836,192.168.1.30,0,192.168.35.221,0,1,81,96,3,0,0,0,0,0,1806,1806,0,39,45,40,28,0,40,0,0,0,0,0,0,425,0,3,0,0,0,0,0,0,2048,8,0,0,0,0,881,924,902,21,0,0,0,0,0,Benign,Benign
1556345568939,1556345568943,192.168.1.32,48094,192.168.1.1,53,17,5,65,1,65,1,0,0,0,4,0,0,0,0,65,65,65,65,16,16,0,0,0,0,104000,104000,2,0,0,0,0,0,0,0,0,12350,28,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556036073787,1556036073787,192.168.1.30,60877,192.168.1.46,369,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556243781698,1556243781698,192.168.1.184,443,192.168.1.31,44716,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556032112643,1556032112643,192.168.1.32,40118,192.168.1.152,5998,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556228543786,1556228543786,192.168.1.184,443,192.168.1.31,35966,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556542640084,1556542640084,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556233600275,1556233600275,192.168.1.194,80,192.168.1.31,48680,6,7,60,1,52,1,18,18,16,1,0,0,0,0,60,52,52,60,0,0,0,0,0,0,480000,416000,2,0,0,0,0,5792,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556205511458,1556205511458,192.168.1.184,443,192.168.1.31,44812,6,91,249,1,0,0,24,24,0,1,0,0,0,0,249,249,0,249,0,2,0,0,0,0,1992000,0,0,1,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556029612414,1556029612414,192.168.1.30,43753,192.168.35.216,443,6,91,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556036048353,1556036048353,192.168.1.30,15266,192.168.1.180,31739,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556226147067,1556226147068,192.168.1.184,443,192.168.1.30,43256,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556076054947,1556076054947,192.168.1.31,46193,192.168.1.152,1801,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556227404522,1556227404527,192.168.1.30,38090,192.168.1.1,53,17,5,67,1,67,1,0,0,0,5,0,0,0,0,67,67,67,67,13,13,0,0,0,0,89333,89333,2,0,0,0,0,0,0,0,0,39158,1,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556028804412,1556028804412,192.168.1.31,42843,192.168.1.195,8291,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556542710329,1556542710329,192.168.1.1,53,192.168.1.169,51642,17,5,71,1,0,0,0,0,0,1,0,0,0,0,71,71,0,71,0,0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,14697,1,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556037489269,1556037489269,192.168.1.32,55617,192.168.1.180,59489,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556028852259,1556028852259,192.168.1.32,64137,192.168.1.194,2107,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556076737951,1556076737951,192.168.1.31,54600,192.168.1.152,106,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556217829916,1556217829919,192.168.1.184,443,192.168.1.31,50584,6,91,52,1,52,1,17,17,16,2,0,0,0,0,52,52,52,52,26,26,0,0,0,0,138666,138666,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556029627698,1556029627698,192.168.1.32,57973,192.168.1.195,7025,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556036371004,1556036371004,192.168.1.31,47882,192.168.1.186,8002,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556076056218,1556076056218,192.168.1.31,42901,192.168.1.193,199,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556252066033,1556252066033,192.168.1.184,443,192.168.1.38,60959,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556038812474,1556038812474,192.168.1.31,43003,192.168.1.49,32774,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556542565172,1556542565172,192.168.1.1,53,192.168.1.169,52970,17,5,67,1,0,0,0,0,0,1,0,0,0,0,67,67,0,67,0,0,0,0,0,0,536000,0,1,0,0,0,0,0,0,0,0,53421,1,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556076197206,1556076197206,192.168.1.32,47093,192.168.1.195,6580,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556083271374,1556083271374,192.168.1.32,10578,192.168.1.195,26601,6,0,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556222901315,1556222901315,192.168.1.184,443,192.168.1.31,57006,6,91,329,1,0,0,24,24,0,1,0,0,0,0,329,329,0,329,0,3,0,0,0,0,2632000,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556035290017,1556035290067,192.168.1.30,47173,192.168.1.193,3000,6,0,44,1,40,1,22,2,20,50,0,0,0,0,44,40,40,44,0,0,0,0,0,0,6901,6274,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556077179782,1556077179782,192.168.1.32,38781,192.168.1.195,3986,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556542465249,1556542465249,192.168.1.1,53,192.168.1.169,54674,17,5,328,1,0,0,0,0,0,1,0,0,0,0,328,328,0,328,0,3,0,0,0,0,2624000,0,0,0,1,0,0,0,0,0,0,3747,1,1641,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556368634110,1556368634128,192.168.1.195,53896,192.168.1.1,41952,6,7,478,6,4310,8,27,27,27,18,15,11,128,128,1500,40,40,1500,239,26,0,0,0,0,201263,1814736,9,1,1,0,3,64240,14600,0,0,0,0,0,0,0,7,2,3,0,3,1,1,0,Benign,Benign
1556045681001,1556045681001,192.168.1.32,55249,192.168.1.180,1594,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556220229962,1556220229962,192.168.1.184,443,192.168.1.31,57600,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556240123915,1556240123915,192.168.1.184,443,192.168.1.31,56854,6,91,52,1,52,1,17,17,16,1,0,0,0,0,52,52,52,52,0,0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556542511848,1556542511848,192.168.1.1,53,192.168.1.169,52970,17,5,67,1,0,0,0,0,0,1,0,0,0,0,67,67,0,67,0,0,0,0,0,0,536000,0,1,0,0,0,0,0,0,0,0,53421,1,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
1556035785187,1556035785211,192.168.1.30,58348,192.168.1.152,31006,6,0,48,1,40,1,22,2,20,23,0,0,0,0,48,40,40,48,1,2,0,0,0,0,16000,13333,2,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
